mark_id,learner_id,subject,teacher_id,term,mark
943,40,Afrikaans,9,3,87
944,40,Afrikaans,9,4,75
945,40,Mathematics,3,1,57
946,40,Mathematics,3,2,58
947,40,Mathematics,3,3,62
948,40,Mathematics,3,4,66
949,40,History,18,1,51
950,40,History,18,2,62
951,40,History,18,3,60
952,40,History,18,4,63
953,40,Physical Science,12,1,36
954,40,Physical Science,12,2,39
955,40,Physical Science,12,3,44
956,40,Physical Science,12,4,43
957,40,Geography,19,1,87
958,40,Geography,19,2,78
959,40,Geography,19,3,85
960,40,Geography,19,4,82
961,41,English,4,1,78
962,41,English,4,2,80
963,41,English,4,3,68
964,41,English,4,4,75
965,41,Afrikaans,8,1,53
966,41,Afrikaans,8,2,41
967,41,Afrikaans,8,3,47
968,41,Afrikaans,8,4,51
969,41,Mathematics,2,1,40
970,41,Mathematics,2,2,41
971,41,Mathematics,2,3,48
972,41,Mathematics,2,4,46
973,41,History,18,1,75
974,41,History,18,2,67
975,41,History,18,3,77
976,41,History,18,4,76
977,41,Life Science,15,1,75
978,41,Life Science,15,2,63
979,41,Life Science,15,3,74
980,41,Life Science,15,4,74
981,41,Geography,21,1,61
982,41,Geography,21,2,68
983,41,Geography,21,3,60
984,41,Geography,21,4,62
985,42,English,4,1,50
986,42,English,4,2,43
987,42,English,4,3,45
988,42,English,4,4,47
989,42,Afrikaans,9,1,75
990,42,Afrikaans,9,2,75
991,42,Afrikaans,9,3,80
992,42,Afrikaans,9,4,83
993,42,Mathematics,1,1,68
994,42,Mathematics,1,2,73
995,42,Mathematics,1,3,66
996,42,Mathematics,1,4,66
997,42,Life Science,13,1,91
998,42,Life Science,13,2,90
999,42,Life Science,13,3,78
1000,42,Life Science,13,4,84
1001,42,History,17,1,81
1002,42,History,17,2,80
1003,42,History,17,3,68
1004,42,History,17,4,74
1005,42,Information Technology,23,1,56
1006,42,Information Technology,23,2,50
1007,42,Information Technology,23,3,51
1008,42,Information Technology,23,4,53
1009,43,English,4,1,72
1010,43,English,4,2,68
1011,43,English,4,3,76
1012,43,English,4,4,65
1013,43,Afrikaans,9,1,68
1014,43,Afrikaans,9,2,69
1015,43,Afrikaans,9,3,63
1016,43,Afrikaans,9,4,65
1017,43,Mathematics,3,1,83
1018,43,Mathematics,3,2,74
1019,43,Mathematics,3,3,82
1020,43,Mathematics,3,4,82
1021,43,History,16,1,74
1022,43,History,16,2,78
1023,43,History,16,3,71
1024,43,History,16,4,73
1025,43,Accounting,25,1,57
1026,43,Accounting,25,2,61
1027,43,Accounting,25,3,63
1028,43,Accounting,25,4,57
1029,43,Information Technology,22,1,57
1030,43,Information Technology,22,2,50
1031,43,Information Technology,22,3,62
1032,43,Information Technology,22,4,58
1033,44,English,5,1,69
1034,44,English,5,2,77
1035,44,English,5,3,78
1036,44,English,5,4,70
1037,44,Afrikaans,7,1,73
1038,44,Afrikaans,7,2,73
1039,44,Afrikaans,7,3,83
1040,44,Afrikaans,7,4,77
1041,44,Mathematics,3,1,45
1042,44,Mathematics,3,2,50
1043,44,Mathematics,3,3,54
1044,44,Mathematics,3,4,41
1045,44,Information Technology,23,1,57
1046,44,Information Technology,23,2,72
1047,44,Information Technology,23,3,61
1048,44,Information Technology,23,4,63
1049,44,Physical Science,12,1,70
1050,44,Physical Science,12,2,69
1051,44,Physical Science,12,3,67
1052,44,Physical Science,12,4,69
1053,44,Life Science,14,1,78
1054,44,Life Science,14,2,79
1055,44,Life Science,14,3,69
1056,44,Life Science,14,4,66
1057,45,English,5,1,75
1058,45,English,5,2,82
1059,45,English,5,3,84
1060,45,English,5,4,76
1061,45,Afrikaans,8,1,61
1062,45,Afrikaans,8,2,63
1063,45,Afrikaans,8,3,59
1064,45,Afrikaans,8,4,68
1065,45,Mathematics,2,1,83
1066,45,Mathematics,2,2,84
1067,45,Mathematics,2,3,71
1068,45,Mathematics,2,4,71
1069,45,Physical Science,11,1,58
1070,45,Physical Science,11,2,48
1071,45,Physical Science,11,3,61
1072,45,Physical Science,11,4,53
1073,45,Life Science,13,1,68
1074,45,Life Science,13,2,72
1075,45,Life Science,13,3,74
1076,45,Life Science,13,4,66
1077,45,Geography,20,1,75
1078,45,Geography,20,2,78
1079,45,Geography,20,3,69
1080,45,Geography,20,4,81
1081,46,English,4,1,53
1082,46,English,4,2,52
1083,46,English,4,3,57
1084,46,English,4,4,59
1085,46,Afrikaans,8,1,51
1086,46,Afrikaans,8,2,53
1087,46,Afrikaans,8,3,53
1088,46,Afrikaans,8,4,48
1089,46,Mathematics,1,1,79
1090,46,Mathematics,1,2,76
1091,46,Mathematics,1,3,73
1092,46,Mathematics,1,4,78
1093,46,Geography,20,1,66
1094,46,Geography,20,2,65
1095,46,Geography,20,3,73
1096,46,Geography,20,4,60
1097,46,Information Technology,24,1,56
1098,46,Information Technology,24,2,44
1099,46,Information Technology,24,3,51
1100,46,Information Technology,24,4,47
1101,46,Life Science,13,1,53
1102,46,Life Science,13,2,50
1103,46,Life Science,13,3,56
1104,46,Life Science,13,4,53
1105,47,English,6,1,79
1106,47,English,6,2,68
1107,47,English,6,3,72
1108,47,English,6,4,77
1109,47,Afrikaans,7,1,75
1110,47,Afrikaans,7,2,63
1111,47,Afrikaans,7,3,63
1112,47,Afrikaans,7,4,73
1113,47,Mathematics,1,1,72
1114,47,Mathematics,1,2,75
1115,47,Mathematics,1,3,78
1116,47,Mathematics,1,4,79
1117,47,Accounting,27,1,54
1118,47,Accounting,27,2,56
1119,47,Accounting,27,3,68
1120,47,Accounting,27,4,65
1121,47,Geography,21,1,55
1122,47,Geography,21,2,49
1123,47,Geography,21,3,56
1124,47,Geography,21,4,49
1125,47,Information Technology,22,1,74
1126,47,Information Technology,22,2,76
1127,47,Information Technology,22,3,75
1128,47,Information Technology,22,4,76
1129,48,English,5,1,78
1130,48,English,5,2,89
1131,48,English,5,3,84
1132,48,English,5,4,75
1133,48,Afrikaans,8,1,42
1134,48,Afrikaans,8,2,53
1135,48,Afrikaans,8,3,39
1136,48,Afrikaans,8,4,42
1137,48,Mathematics,2,1,56
1138,48,Mathematics,2,2,56
1139,48,Mathematics,2,3,42
1140,48,Mathematics,2,4,55
1141,48,Geography,19,1,55
1142,48,Geography,19,2,60
1143,48,Geography,19,3,56
1144,48,Geography,19,4,59
1145,48,Physical Science,10,1,46
1146,48,Physical Science,10,2,43
1147,48,Physical Science,10,3,37
1148,48,Physical Science,10,4,46
1149,48,Information Technology,24,1,46
1150,48,Information Technology,24,2,57
1151,48,Information Technology,24,3,54
1152,48,Information Technology,24,4,52
1153,49,English,5,1,68
1154,49,English,5,2,69
1155,49,English,5,3,66
1156,49,English,5,4,72
1157,49,Afrikaans,8,1,69
1158,49,Afrikaans,8,2,71
1159,49,Afrikaans,8,3,74
1160,49,Afrikaans,8,4,83
1161,49,Mathematics,2,1,60
1162,49,Mathematics,2,2,60
1163,49,Mathematics,2,3,70
1164,49,Mathematics,2,4,63
1165,49,History,18,1,71
1166,49,History,18,2,82
1167,49,History,18,3,69
1168,49,History,18,4,74
1169,49,Life Science,15,1,64
1170,49,Life Science,15,2,65
1171,49,Life Science,15,3,65
1172,49,Life Science,15,4,72
1173,49,Geography,21,1,71
1174,49,Geography,21,2,66
1175,49,Geography,21,3,74
1176,49,Geography,21,4,66
1177,50,English,5,1,50
1178,50,English,5,2,64
1179,50,English,5,3,48
1180,50,English,5,4,53
1181,50,Afrikaans,8,1,76
1182,50,Afrikaans,8,2,71
1183,50,Afrikaans,8,3,69
1184,50,Afrikaans,8,4,78
1185,50,Mathematics,3,1,85
1186,50,Mathematics,3,2,77
1187,50,Mathematics,3,3,73
1188,50,Mathematics,3,4,74
1189,50,Accounting,25,1,45
1190,50,Accounting,25,2,54
1191,50,Accounting,25,3,53
1192,50,Accounting,25,4,55
1193,50,Life Science,14,1,62
1194,50,Life Science,14,2,65
1195,50,Life Science,14,3,66
1196,50,Life Science,14,4,60
1197,50,History,18,1,64
1198,50,History,18,2,55
1199,50,History,18,3,64
1200,50,History,18,4,61
1201,51,English,6,1,88
1202,51,English,6,2,78
1203,51,English,6,3,84
1204,51,English,6,4,81
1205,51,Afrikaans,9,1,47
1206,51,Afrikaans,9,2,55
1207,51,Afrikaans,9,3,52
1208,51,Afrikaans,9,4,43
1209,51,Mathematics,2,1,62
1210,51,Mathematics,2,2,49
1211,51,Mathematics,2,3,63
1212,51,Mathematics,2,4,47
1213,51,Accounting,27,1,67
1214,51,Accounting,27,2,61
1215,51,Accounting,27,3,69
1216,51,Accounting,27,4,70
1217,51,Information Technology,24,1,63
1218,51,Information Technology,24,2,73
1219,51,Information Technology,24,3,60
1220,51,Information Technology,24,4,58
1221,51,History,16,1,79
1222,51,History,16,2,77
1223,51,History,16,3,85
1224,51,History,16,4,83
1225,52,English,4,1,42
1226,52,English,4,2,53
1227,52,English,4,3,57
1228,52,English,4,4,50
1229,52,Afrikaans,7,1,93
1230,52,Afrikaans,7,2,90
1231,52,Afrikaans,7,3,90
1232,52,Afrikaans,7,4,89
1233,52,Mathematics,1,1,41
1234,52,Mathematics,1,2,45
1235,52,Mathematics,1,3,39
1236,52,Mathematics,1,4,46
1237,52,Geography,19,1,60
1238,52,Geography,19,2,50
1239,52,Geography,19,3,48
1240,52,Geography,19,4,54
1241,52,Information Technology,23,1,62
1242,52,Information Technology,23,2,69
1243,52,Information Technology,23,3,73
1244,52,Information Technology,23,4,67
1245,52,History,17,1,50
1246,52,History,17,2,45
1247,52,History,17,3,56
1248,52,History,17,4,46
1249,53,English,5,1,69
1250,53,English,5,2,77
1251,53,English,5,3,73
1252,53,English,5,4,71
1253,53,Afrikaans,9,1,41
1254,53,Afrikaans,9,2,37
1255,53,Afrikaans,9,3,42
1256,53,Afrikaans,9,4,52
1257,53,Mathematics,3,1,70
1258,53,Mathematics,3,2,70
1259,53,Mathematics,3,3,62
1260,53,Mathematics,3,4,59
1261,53,Geography,19,1,66
1262,53,Geography,19,2,70
1263,53,Geography,19,3,65
1264,53,Geography,19,4,62
1265,53,Information Technology,23,1,69
1266,53,Information Technology,23,2,64
1267,53,Information Technology,23,3,72
1268,53,Information Technology,23,4,58
1269,53,History,18,1,58
1270,53,History,18,2,71
1271,53,History,18,3,70
1272,53,History,18,4,72
1273,54,English,4,1,63
1274,54,English,4,2,77
1275,54,English,4,3,67
1276,54,English,4,4,73
1277,54,Afrikaans,7,1,55
1278,54,Afrikaans,7,2,50
1279,54,Afrikaans,7,3,50
1280,54,Afrikaans,7,4,54
1281,54,Mathematics,2,1,64
1282,54,Mathematics,2,2,65
1283,54,Mathematics,2,3,64
1284,54,Mathematics,2,4,71
1285,54,History,16,1,57
1286,54,History,16,2,53
1287,54,History,16,3,54
1288,54,History,16,4,46
1289,54,Geography,21,1,51
1290,54,Geography,21,2,63
1291,54,Geography,21,3,57
1292,54,Geography,21,4,60
1293,54,Accounting,27,1,62
1294,54,Accounting,27,2,59
1295,54,Accounting,27,3,57
1296,54,Accounting,27,4,51
1297,55,English,4,1,86
1298,55,English,4,2,78
1299,55,English,4,3,91
1300,55,English,4,4,76
1301,55,Afrikaans,8,1,55
1302,55,Afrikaans,8,2,64
1303,55,Afrikaans,8,3,49
1304,55,Afrikaans,8,4,60
1305,55,Mathematics,3,1,50
1306,55,Mathematics,3,2,45
1307,55,Mathematics,3,3,45
1308,55,Mathematics,3,4,46
1309,55,History,17,1,59
1310,55,History,17,2,45
1311,55,History,17,3,56
1312,55,History,17,4,51
1313,55,Accounting,26,1,61
1314,55,Accounting,26,2,59
1315,55,Accounting,26,3,66
1316,55,Accounting,26,4,63
1317,55,Life Science,14,1,90
1318,55,Life Science,14,2,81
1319,55,Life Science,14,3,82
1320,55,Life Science,14,4,79
1321,56,English,4,1,52
1322,56,English,4,2,39
1323,56,English,4,3,46
1324,56,English,4,4,50
1325,56,Afrikaans,9,1,77
1326,56,Afrikaans,9,2,87
1327,56,Afrikaans,9,3,77
1328,56,Afrikaans,9,4,89
1329,56,Mathematics,2,1,54
1330,56,Mathematics,2,2,57
1331,56,Mathematics,2,3,67
1332,56,Mathematics,2,4,58
1333,56,Physical Science,10,1,71
1334,56,Physical Science,10,2,57
1335,56,Physical Science,10,3,60
1336,56,Physical Science,10,4,64
1337,56,Life Science,13,1,44
1338,56,Life Science,13,2,50
1339,56,Life Science,13,3,59
1340,56,Life Science,13,4,56
1341,56,History,17,1,77
1342,56,History,17,2,65
1343,56,History,17,3,66
1344,56,History,17,4,79
1345,57,English,5,1,59
1346,57,English,5,2,49
1347,57,English,5,3,48
1348,57,English,5,4,60
1349,57,Afrikaans,7,1,52
1350,57,Afrikaans,7,2,54
1351,57,Afrikaans,7,3,53
1352,57,Afrikaans,7,4,55
1353,57,Mathematics,2,1,67
1354,57,Mathematics,2,2,67
1355,57,Mathematics,2,3,71
1356,57,Mathematics,2,4,65
1357,57,Physical Science,10,1,46
1358,57,Physical Science,10,2,50
1359,57,Physical Science,10,3,48
1360,57,Physical Science,10,4,47
1361,57,Information Technology,22,1,47
1362,57,Information Technology,22,2,49
1363,57,Information Technology,22,3,58
1364,57,Information Technology,22,4,58
1365,57,Life Science,14,1,71
1366,57,Life Science,14,2,61
1367,57,Life Science,14,3,69
1368,57,Life Science,14,4,64
1369,58,English,5,1,76
1370,58,English,5,2,81
1371,58,English,5,3,75
1372,58,English,5,4,70
1373,58,Afrikaans,9,1,47
1374,58,Afrikaans,9,2,51
1375,58,Afrikaans,9,3,43
1376,58,Afrikaans,9,4,48
1377,58,Mathematics,1,1,56
1378,58,Mathematics,1,2,54
1379,58,Mathematics,1,3,59
1380,58,Mathematics,1,4,63
1381,58,Life Science,13,1,79
1382,58,Life Science,13,2,64
1383,58,Life Science,13,3,72
1384,58,Life Science,13,4,71
1385,58,Accounting,26,1,45
1386,58,Accounting,26,2,57
1387,58,Accounting,26,3,59
1388,58,Accounting,26,4,52
1389,58,Geography,19,1,59
1390,58,Geography,19,2,48
1391,58,Geography,19,3,49
1392,58,Geography,19,4,48
1393,59,English,5,1,40
1394,59,English,5,2,46
1395,59,English,5,3,43
1396,59,English,5,4,45
1397,59,Afrikaans,8,1,73
1398,59,Afrikaans,8,2,64
1399,59,Afrikaans,8,3,70
1400,59,Afrikaans,8,4,64
1401,59,Mathematics,3,1,35
1402,59,Mathematics,3,2,39
1403,59,Mathematics,3,3,47
1404,59,Mathematics,3,4,37
1405,59,History,17,1,55
1406,59,History,17,2,48
1407,59,History,17,3,46
1408,59,History,17,4,59
1409,59,Information Technology,24,1,43
1410,59,Information Technology,24,2,51
1411,59,Information Technology,24,3,50
1412,59,Information Technology,24,4,53
1413,59,Accounting,25,1,47
1414,59,Accounting,25,2,48
1415,59,Accounting,25,3,40
1416,59,Accounting,25,4,46
1417,60,English,6,1,57
1418,60,English,6,2,60
1419,60,English,6,3,60
1420,60,English,6,4,66
1421,60,Afrikaans,8,1,47
1422,60,Afrikaans,8,2,53
1423,60,Afrikaans,8,3,55
1424,60,Afrikaans,8,4,61
1425,60,Mathematics,2,1,73
1426,60,Mathematics,2,2,59
1427,60,Mathematics,2,3,60
1428,60,Mathematics,2,4,66
1429,60,Physical Science,12,1,58
1430,60,Physical Science,12,2,67
1431,60,Physical Science,12,3,60
1432,60,Physical Science,12,4,70
1433,60,Life Science,13,1,53
1434,60,Life Science,13,2,65
1435,60,Life Science,13,3,64
1436,60,Life Science,13,4,68
1437,60,History,18,1,89
1438,60,History,18,2,85
1439,60,History,18,3,90
1440,60,History,18,4,84
1441,61,English,4,1,71
1442,61,English,4,2,68
1443,61,English,4,3,63
1444,61,English,4,4,73
1445,61,Afrikaans,9,1,82
1446,61,Afrikaans,9,2,75
1447,61,Afrikaans,9,3,83
1448,61,Afrikaans,9,4,76
1449,61,Mathematics,1,1,78
1450,61,Mathematics,1,2,73
1451,61,Mathematics,1,3,69
1452,61,Mathematics,1,4,67
1453,61,Life Science,13,1,51
1454,61,Life Science,13,2,51
1455,61,Life Science,13,3,52
1456,61,Life Science,13,4,45
1457,61,History,17,1,66
1458,61,History,17,2,65
1459,61,History,17,3,59
1460,61,History,17,4,59
1461,61,Accounting,25,1,59
1462,61,Accounting,25,2,60
1463,61,Accounting,25,3,49
1464,61,Accounting,25,4,60
1465,62,English,4,1,79
1466,62,English,4,2,81
1467,62,English,4,3,90
1468,62,English,4,4,84
1469,62,Afrikaans,9,1,63
1470,62,Afrikaans,9,2,49
1471,62,Afrikaans,9,3,50
1472,62,Afrikaans,9,4,49
1473,62,Mathematics,2,1,53
1474,62,Mathematics,2,2,46
1475,62,Mathematics,2,3,62
1476,62,Mathematics,2,4,61
1477,62,History,18,1,50
1478,62,History,18,2,46
1479,62,History,18,3,44
1480,62,History,18,4,50
1481,62,Physical Science,10,1,51
1482,62,Physical Science,10,2,42
1483,62,Physical Science,10,3,41
1484,62,Physical Science,10,4,45
1485,62,Life Science,14,1,79
1486,62,Life Science,14,2,78
1487,62,Life Science,14,3,91
1488,62,Life Science,14,4,86
1489,63,English,6,1,54
1490,63,English,6,2,55
1491,63,English,6,3,46
1492,63,English,6,4,53
1493,63,Afrikaans,8,1,66
1494,63,Afrikaans,8,2,60
1495,63,Afrikaans,8,3,61
1496,63,Afrikaans,8,4,69
1497,63,Mathematics,2,1,87
1498,63,Mathematics,2,2,82
1499,63,Mathematics,2,3,77
1500,63,Mathematics,2,4,83
1501,63,History,18,1,59
1502,63,History,18,2,66
1503,63,History,18,3,63
1504,63,History,18,4,63
1505,63,Physical Science,11,1,43
1506,63,Physical Science,11,2,38
1507,63,Physical Science,11,3,50
1508,63,Physical Science,11,4,39
1509,63,Information Technology,23,1,56
1510,63,Information Technology,23,2,53
1511,63,Information Technology,23,3,49
1512,63,Information Technology,23,4,61
1513,64,English,5,1,58
1514,64,English,5,2,50
1515,64,English,5,3,55
1516,64,English,5,4,59
1517,64,Afrikaans,8,1,62
1518,64,Afrikaans,8,2,59
1519,64,Afrikaans,8,3,67
1520,64,Afrikaans,8,4,71
1521,64,Mathematics,1,1,40
1522,64,Mathematics,1,2,38
1523,64,Mathematics,1,3,39
1524,64,Mathematics,1,4,34
1525,64,Information Technology,23,1,65
1526,64,Information Technology,23,2,60
1527,64,Information Technology,23,3,57
1528,64,Information Technology,23,4,58
1529,64,History,16,1,78
1530,64,History,16,2,77
1531,64,History,16,3,69
1532,64,History,16,4,77
1533,64,Life Science,15,1,81
1534,64,Life Science,15,2,80
1535,64,Life Science,15,3,81
1536,64,Life Science,15,4,72
1537,65,English,4,1,76
1538,65,English,4,2,74
1539,65,English,4,3,83
1540,65,English,4,4,71
1541,65,Afrikaans,8,1,48
1542,65,Afrikaans,8,2,39
1543,65,Afrikaans,8,3,49
1544,65,Afrikaans,8,4,47
1545,65,Mathematics,3,1,40
1546,65,Mathematics,3,2,48
1547,65,Mathematics,3,3,43
1548,65,Mathematics,3,4,50
1549,65,Accounting,25,1,46
1550,65,Accounting,25,2,46
1551,65,Accounting,25,3,54
1552,65,Accounting,25,4,59
1553,65,Geography,20,1,53
1554,65,Geography,20,2,45
1555,65,Geography,20,3,53
1556,65,Geography,20,4,45
1557,65,Physical Science,11,1,36
1558,65,Physical Science,11,2,43
1559,65,Physical Science,11,3,39
1560,65,Physical Science,11,4,39
1561,66,English,5,1,73
1562,66,English,5,2,74
1563,66,English,5,3,74
1564,66,English,5,4,72
1565,66,Afrikaans,9,1,44
1566,66,Afrikaans,9,2,55
1567,66,Afrikaans,9,3,58
1568,66,Afrikaans,9,4,47
1569,66,Mathematics,1,1,46
1570,66,Mathematics,1,2,35
1571,66,Mathematics,1,3,48
1572,66,Mathematics,1,4,37
1573,66,Physical Science,10,1,63
1574,66,Physical Science,10,2,54
1575,66,Physical Science,10,3,51
1576,66,Physical Science,10,4,48
1577,66,Information Technology,24,1,53
1578,66,Information Technology,24,2,57
1579,66,Information Technology,24,3,50
1580,66,Information Technology,24,4,63
1581,66,History,18,1,56
1582,66,History,18,2,59
1583,66,History,18,3,62
1584,66,History,18,4,62
1585,67,English,6,1,57
1586,67,English,6,2,67
1587,67,English,6,3,60
1588,67,English,6,4,66
1589,67,Afrikaans,7,1,72
1590,67,Afrikaans,7,2,66
1591,67,Afrikaans,7,3,75
1592,67,Afrikaans,7,4,62
1593,67,Mathematics,1,1,62
1594,67,Mathematics,1,2,62
1595,67,Mathematics,1,3,56
1596,67,Mathematics,1,4,55
1597,67,Geography,21,1,57
1598,67,Geography,21,2,60
1599,67,Geography,21,3,59
1600,67,Geography,21,4,58
1601,67,Accounting,26,1,69
1602,67,Accounting,26,2,63
1603,67,Accounting,26,3,57
1604,67,Accounting,26,4,68
1605,67,Information Technology,22,1,81
1606,67,Information Technology,22,2,83
1607,67,Information Technology,22,3,75
1608,67,Information Technology,22,4,83
1609,68,English,4,1,60
1610,68,English,4,2,70
1611,68,English,4,3,59
1612,68,English,4,4,74
1613,68,Afrikaans,7,1,89
1614,68,Afrikaans,7,2,77
1615,68,Afrikaans,7,3,76
1616,68,Afrikaans,7,4,87
1617,68,Mathematics,1,1,48
1618,68,Mathematics,1,2,49
1619,68,Mathematics,1,3,49
1620,68,Mathematics,1,4,47
1621,68,History,17,1,55
1622,68,History,17,2,44
1623,68,History,17,3,55
1624,68,History,17,4,48
1625,68,Life Science,13,1,82
1626,68,Life Science,13,2,86
1627,68,Life Science,13,3,88
1628,68,Life Science,13,4,80
1629,68,Physical Science,12,1,47
1630,68,Physical Science,12,2,47
1631,68,Physical Science,12,3,45
1632,68,Physical Science,12,4,43
1633,69,English,4,1,86
1634,69,English,4,2,72
1635,69,English,4,3,88
1636,69,English,4,4,85
1637,69,Afrikaans,7,1,57
1638,69,Afrikaans,7,2,48
1639,69,Afrikaans,7,3,48
1640,69,Afrikaans,7,4,47
1641,69,Mathematics,2,1,41
1642,69,Mathematics,2,2,47
1643,69,Mathematics,2,3,49
1644,69,Mathematics,2,4,51
1645,69,History,18,1,68
1646,69,History,18,2,71
1647,69,History,18,3,71
1648,69,History,18,4,57
1649,69,Geography,19,1,58
1650,69,Geography,19,2,62
1651,69,Geography,19,3,54
1652,69,Geography,19,4,62
1653,69,Physical Science,12,1,44
1654,69,Physical Science,12,2,42
1655,69,Physical Science,12,3,39
1656,69,Physical Science,12,4,33
1657,70,English,4,1,77
1658,70,English,4,2,80
1659,70,English,4,3,69
1660,70,English,4,4,79
1661,70,Afrikaans,9,1,65
1662,70,Afrikaans,9,2,64
1663,70,Afrikaans,9,3,71
1664,70,Afrikaans,9,4,59
1665,70,Mathematics,1,1,50
1666,70,Mathematics,1,2,55
1667,70,Mathematics,1,3,60
1668,70,Mathematics,1,4,56
1669,70,Physical Science,10,1,60
1670,70,Physical Science,10,2,49
1671,70,Physical Science,10,3,53
1672,70,Physical Science,10,4,61
1673,70,Geography,21,1,65
1674,70,Geography,21,2,67
1675,70,Geography,21,3,68
1676,70,Geography,21,4,63
1677,70,Information Technology,24,1,54
1678,70,Information Technology,24,2,43
1679,70,Information Technology,24,3,40
1680,70,Information Technology,24,4,47
1681,71,English,6,1,83
1682,71,English,6,2,75
1683,71,English,6,3,87
1684,71,English,6,4,71
1685,71,Afrikaans,7,1,54
1686,71,Afrikaans,7,2,54
1687,71,Afrikaans,7,3,49
1688,71,Afrikaans,7,4,55
1689,71,Mathematics,1,1,48
1690,71,Mathematics,1,2,35
1691,71,Mathematics,1,3,45
1692,71,Mathematics,1,4,40
1693,71,Physical Science,11,1,58
1694,71,Physical Science,11,2,61
1695,71,Physical Science,11,3,63
1696,71,Physical Science,11,4,59
1697,71,Information Technology,24,1,78
1698,71,Information Technology,24,2,75
